Title,Date,Permalink,Categories,Tags
"عن سعر الدولار و”جنونه”.. الخبير الاقتصادي باتريك مارديني لِ LebTalks : سيشهد ارتفاعاً اضافياً نظراً لعدم وجود كمية دولارات تغطي السوق","2022-06-06 08:52:16",https://limslb.com/news-35764/,"BELIEF|ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف|النمو الاقتصادي>النمو","Central Bank|Exchange Rate|Reserves|احتياط|سعر صرف|مصرف لبنان|منصة"
"مؤشر BLOM PMI يرتفع إلى أعلى مستوى في أيار","2022-06-07 07:19:10",https://limslb.com/news-35834/,"أخبار إقتصادية","Editor's Choice|Exchange Rate|Reform|اصلاح|سعر صرف"
"بارودي: الطاقة النظيفة لها مزايا اقتصادية واجتماعية","2022-06-07 07:47:13",https://limslb.com/news-35846/,"أخبار إقتصادية",
"الاشقر: نتوقّع قدوم مليون و200 ألف مغترب","2022-06-07 07:53:06",https://limslb.com/news-35848/,"أخبار إقتصادية",اقتصاد
"تبديد الأموال... المواجهة بين أهل البيت","2022-06-07 07:58:25",https://limslb.com/news-35852/,"أخبار إقتصادية","Central Bank|Deposits|IMF|الودائع|صندوق النقد الدولي|مصرف لبنان"
"الصندوق السيادي لإستعادة الودائع .. ما هو وكيف سيعمل؟","2022-06-07 08:56:20",https://limslb.com/news-35877/,"BELIEF|الأزمة المصرفية|الصحف|أزمة الدين>العجز المالي","Central Bank|Competition|Deposits|احتكار|الودائع|مصرف لبنان|منافسة"
"Lebanese Parliament Members Meet Prof. Hanke to Discuss Currency Board Solution","2020-01-07 11:49:49",https://limslb.com/news-35960/,"BELIEF|ERASE|الأزمة المصرفية>إعادة هيكلة المصارف|أزمة الليرة>التضخم وانخفاض قيمة الليرة|أزمة الدين>العجز المالي|المؤتمرات|أزمة الليرة>مجلس النقد والدولرة","Central Bank|Currency Board|Exchange Rate|Inflation|Reform|اصلاح|التضخم|سعر صرف|مجلس النقد|مصرف لبنان"
"أصحاب الودائع تتناتشهم خيارات الصناديق وآخرها التعويل على النفط","2022-06-08 07:54:17",https://limslb.com/news-35974/,"BELIEF|PISTOL|الأزمة المصرفية|المنافسة والتجارة>المنافسة|مقابلات إذاعية","Central Bank|Deposits|Monopolies|احتكار|المحروقات|الودائع|مصرف لبنان"
"A currency board for Lebanon: should it be part of the solution?","1970-01-01 00:00:00",https://limslb.com/?p=36003,"مواضيع أخرى",
"قوانين حيوية للانقاذ تنتظر اللجان النيابية","2022-06-09 07:40:28",https://limslb.com/news-36068/,"أخبار إقتصادية","Capital Control|IMF|Reform|اصلاح|الكابيتال كونترول|صندوق النقد الدولي"
"وفد صندوق النقد يعود الى بيروت قريباً","2022-06-09 07:45:29",https://limslb.com/news-36072/,"أخبار إقتصادية","Exchange Rate|IMF|Reform|اصلاح|سعر صرف|صندوق النقد الدولي"
"سلام: خبر أزمة الخبز ""بلا طعمة"" و""لا داعي للهلع""","2022-06-09 07:50:21",https://limslb.com/news-36074/,"أخبار إقتصادية",
"إقبال كبير على استئجار السيارات مع بداية الصيف... كم تبلغ التكلفة اليوميّة؟","2022-06-09 07:55:04",https://limslb.com/news-36076/,"أخبار إقتصادية",اقتصاد
"كي لا يتحوّل غاز لبنان ونفطه الى نقمة!","2022-06-09 11:22:44",https://limslb.com/news-36093/,"BELIEF|البنية التحتية>الكهرباء ومصادر الطاقة المتجددة",Deposits|Investments|Monopolies|احتكار|استثمار|الودائع
"المصارف ترفض شيكاتها… فما هو دور الحكومة؟","2022-06-10 10:50:13",https://limslb.com/news-36103/,"مواضيع أخرى","Central Bank|Exchange Rate|Haircut|سعر صرف|مصرف لبنان"
"ذهب لبنان للبيع والاتي أعظم","2022-06-13 09:29:40",https://limslb.com/news-36116/,"BELIEF|CBSP|ERASE|أزمة الليرة>التضخم وانخفاض قيمة الليرة|العملة|أزمة الليرة>مجلس النقد والدولرة|مقابلات تلفزيونية","Central Bank|Currency Board|Gold Reserves|Reform|Subsidies|احتياطي الذهب|اصلاح|الليرة|دعم|مجلس النقد|مصرف لبنان"
"خبير إقتصادي: هكذا ننقذ الإقتصاد من الإنهيار","2022-06-13 09:37:58",https://limslb.com/news-36120/,"BELIEF|أزمة الليرة>التضخم وانخفاض قيمة الليرة|الصحف|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر|أزمة الليرة>مجلس النقد والدولرة","Capital Control|Central Bank|Currency Board|Exchange Rate|Reform|اصلاح|سعر صرف|مجلس النقد|مصرف لبنان"
"مسار الدولار التصاعدي يشكل خطراً على الأمن الاجتماعي","2022-06-13 10:14:29",https://limslb.com/news-36124/,"BELIEF|ERASE|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر|الأزمة المصرفية>عملية قص الشعر على الودائع (Haircut)|مقابلات تلفزيونية","Capital Control|Exchange Rate|Haircut|IMF|Reform|Reserves|World Bank|احتياط|احتياطي الذهب|اصلاح|الكابيتال كونترول|سعر صرف|صندوق النقد الدولي"
"كيف يتم العمل سراً على بدعة تؤدي إلى شطب ودائع كبيرة؟  تحضير تمرير صيغة تجمع بين إفلاس مصارف وتصفيتها","2022-06-13 11:35:18",https://limslb.com/news-36134/,"BELIEF|الصحف|أزمة الدين>صندوق النقد الدولي ومؤتمرات سيدر","Central Bank|Government|IMF|Reform|اصلاح|الحكومة|الليرة|صندوق النقد الدولي|مصرف لبنان"
"‏خطة النهوض بالقطاع المالي: هل يجب اللجوء الى أصول الدولة؟","2022-06-14 06:51:26",https://limslb.com/news-36155/,"أخبار إقتصادية","Central Bank|Exchange Rate|IMF|Reform|اصلاح|سعر صرف|صندوق النقد الدولي|مصرف لبنان"
"البنك الدولي يربط موافقته على تمويل الاستجرار بالجدوى السياسية: 4 سيناريوات للكهرباء بعد أيلول أخطرها العتمة الشاملة","2022-06-14 06:55:41",https://limslb.com/news-36159/,"أخبار إقتصادية","Electricity|World Bank|البنك الدولي|الكهرباء"
"خمسة معايير للتدقيق المالي في المصارف","2022-06-14 07:08:05",https://limslb.com/news-36163/,"أخبار إقتصادية","Bank|IMF|Investments|استثمار|صندوق النقد الدولي|مصرف لبنان"
"Water: Giving a Fresh Solution to Lebanon’s Water Pollution","2018-10-25 07:39:40",https://limslb.com/news-36164/?lang=en,Other|Research,
"موظفو الإدارة العامة يتقاضون دولاراً في اليوم ويُحرمون من المساعدة الاجتماعية وبدل النقل  الدولة المحتضرة ""تقتل"" من يخدمها","2022-06-14 07:20:55",https://limslb.com/news-36170/,"أخبار إقتصادية","Devaluation|Exchange Rate|انهيار|سعر صرف"
"Education: Making Public Schools, Run Like Private Ones","2018-05-15 06:53:43",https://limslb.com/news-36171/?lang=en,Research,
"حبيب: قروض مصرف الاسكان ممولة من الصندوق العربي للتنمية ومصرف لبنان","2022-06-14 11:46:59",https://limslb.com/news-36175/,"أخبار إقتصادية","Central Bank|Solar|الطاقة الشمسية|مصرف لبنان"
"Lebanon’s Electricity Problem: A Zero Dollar Solution","2017-11-10 12:32:32",https://limslb.com/news-36176/?lang=en,Research,
"البنزين الى 800 ألف ليرة بعد رفع الدعم","2022-06-16 10:15:37",https://limslb.com/news-36232/,"أخبار إقتصادية","Central Bank|Subsidies|المحروقات|دعم|مصرف لبنان"
"اتفاق على زيادة الأجور الى 2,6 مليون وبدل النقل للقطاع الخاص الى 95 الفا","2022-06-16 10:20:42",https://limslb.com/news-36234/,"أخبار إقتصادية","Social Security|اقتصاد"
"مصرف لبنان يعوّل على مجيء المغتربين... وتدابير لمنع استغلال قراراته ومنع المضاربة","2022-06-16 10:26:47",https://limslb.com/news-36238/,"أخبار إقتصادية","Central Bank|Currency|Editor's Choice|Reserves|احتياط|العملة|مصرف لبنان"
"اعتصام لرابطة موظفي الإدارة العامة في طرابلس غداً","2022-06-16 10:30:07",https://limslb.com/news-36243/,"مواضيع أخرى",Corruption|Poverty|اقتصاد|فساد|فقر
"القطاع الخاص: ""زودة"" ثانية لديمومة العمل","2022-06-16 10:36:43",https://limslb.com/news-36247/,"أخبار إقتصادية","Currency|Social Security|العملة"
"أسعار الأدوية اللبنانية أوفر بـ 70% من المستوردة","2022-06-16 10:44:38",https://limslb.com/news-36250/,"أخبار إقتصادية","Health Care|Social Welfare|صحة"
"بيان لمصرف لبنان... ماذا جاء فيه؟","2022-06-16 10:50:10",https://limslb.com/news-36256/,"أخبار إقتصادية","Central Bank|Social Welfare|مصرف لبنان"
"العالم يحتفل بـ""اليوم الدولي للتحويلات العائلية"" ولبنان يستقطب النسبة الأكبر  المغتربون ""خشبة الخلاص"" بعدما قذفتها ""اللادولة"" إلى ما وراء البحار","2022-06-16 11:00:17",https://limslb.com/news-36260/,"أخبار إقتصادية",COVID|Investments|Reform|استثمار|اصلاح|كورونا
"تجمع أفران المناقيش جنوبًا: نشتري الطحين المدعوم من مطاحن بسعر الدولار","2022-06-16 11:06:41",https://limslb.com/news-36267/,"أخبار إقتصادية",Subsidies|اقتصاد|دعم
"ميقاتي ترأس اجتماعا بحث في مطالب موظفي القطاع العام بيرم: تم الاتفاق على دفع المساعدة الاجتماعية... والخليل سيدرس اقتراح ربط التنقل بليترات البنزين","2022-06-17 07:18:01",https://limslb.com/news-36316/,"أخبار إقتصادية",Government|اقتصاد|الحكومة|المحروقات
"رياح الانتعاش الصيفي تلفح القطاع العقاري... الاف الشقق تباع وتسديد ثمن المتعثر منها","2022-06-17 07:26:12",https://limslb.com/news-36320/,"أخبار إقتصادية",COVID|Investments|Recession|استثمار|الانكماش|كورونا
"استثمار المصارف الأجنبية في لبنان دونه مطبّات... فهل تُقدِم؟","2022-06-17 07:38:30",https://limslb.com/news-36325/,"أخبار إقتصادية","Central Bank|Deposits|Editor's Choice|Investments|استثمار|الودائع|مصرف لبنان"
"المركزي باشر بدفع المساعدات الاجتماعية","2022-06-17 07:44:38",https://limslb.com/news-36329/,"أخبار إقتصادية","Central Bank|اقتصاد|مصرف لبنان"
"كيف سيُقارب المجلس النيابي خطة التعافي؟","2022-06-17 08:02:13",https://limslb.com/news-36332/,"أخبار إقتصادية","Capital Control|IMF|Reform|Reserves|احتياط|اصلاح|اعادة هيكلة|الكابيتال كونترول|صندوق النقد الدولي"
